id,genre,popularity,duration,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,valence
5GhJIMWAw0uMLgkdbt6uMz,boy band,77,216504,0.606,0.9,0,0.075,-4.504,1,0.119,133.963,0.233
5GzA5A7JD6ZIJSx8HC2PSR,cali rap,60,160143,0.876,0.475,0,0.148,-9.117,1,0.334,107.952,0.22
6IVLDX1miNBy1BOWebnMP2,contemporary country,60,197215,0.379,0.569,3.19E-06,0.166,-5.193,1,0.029,170.219,0.23
08HPWLi0YmRUStJzkQ1ffh,pop,78,205116,0.599,0.449,2.66E-05,0.107,-7.423,1,0.0529,158,0.143
5XqDJFVCyRTm5J7cIfRmR1,dance pop,75,217801,0.499,0.612,4.99E-05,0.0993,-5.947,0,0.127,157.218,0.218
3pXF1nA74528Edde4of9CC,kentucky hip hop,79,198293,0.765,0.356,0,0.0963,-5.556,0,0.195,96.991,0.189
1BYZxKSf0aTxp8ZFoeyM3d,bedroom pop,83,184153,0.566,0.366,0.181,0.155,-12.808,1,0.028,129.959,0.237
5ihS6UUlyQAfmp48eSkxuQ,album rock,80,199493,0.414,0.161,0.000223,0.117,-22.32,0,0.0318,159.375,0.423
3KhF2YiNpJvGpfiCW45R6D,album rock,72,214960,0.472,0.9,0.000297,0.34,-6.406,0,0.0582,95.826,0.42
7N3PAbqfTjSEU1edb2tY8j,album rock,80,241599,0.572,0.835,0.000377,0.0702,-6.219,1,0.0317,129.981,0.795
05RgAMGypEvqhNs5hPCbMS,album rock,75,210226,0.526,0.978,4.75E-05,0.0744,-5.436,1,0.108,141.167,0.451
6fybp4N6eW3bsFAvARxyVe,album rock,68,227800,0.518,0.938,0.000305,0.288,-5.964,0,0.0416,139.138,0.71
6QDbGdbJ57Mtkflsg42WV5,album rock,70,282746,0.552,0.947,0.00025,0.0637,-4.671,1,0.15,127.631,0.465
2tAeN2TKlQLOoSPXtARzBV,album rock,66,102080,0.225,0.689,0.813,0.337,-9.12,1,0.0555,93.798,0.5
0upLyFR8Rr52ZpMp5esQoq,album rock,67,156146,0.454,0.946,0,0.173,-5.978,0,0.13,138.18,0.647
7bCfHiRcfUjG0YVVNUL7Ve,viral rap,84,105176,0.614,0.937,0.00136,0.103,-7.443,1,0.115,84.98,0.386
4RS9PmtHQe7I0o5fEeweOY,album rock,62,188083,0.548,0.843,1.26E-06,0.0536,-7.32,1,0.0597,129.661,0.719
0TaT50ZZxT4ytZxuqkE3A9,album rock,67,227693,0.531,0.626,0,0.0767,-13.371,1,0.0452,88.236,0.746
6qUabsNxudatEFedWGHoDh,rap,74,207394,0.859,0.77,0,0.0731,-5.358,0,0.345,155.025,0.348
3v84EI4rMdsqJ95MxwIjQa,melodic rap,67,101353,0.735,0.662,0,0.153,-7.862,1,0.05,87.999,0.124
2fTdRdN73RgIgcUZN33dvt,alt z,78,175873,0.737,0.867,0,0.32,-2.259,0,0.0458,98.05,0.506
3D9G7MPDU48r91YRCYeVRI,hip hop,55,210327,0.784,0.596,0,0.465,-5.808,0,0.311,129.949,0.361
2JSmxLqt8h7ZpJJkfuLJvK,,74,144000,0.885,0.685,0,0.148,-6.429,0,0.0627,99.954,0.937
3HNWVQHXpW70ubsDhvnegu,atl hip hop,67,252728,0.59,0.618,0,0.244,-5.756,1,0.334,96.459,0.153
2IFFKj9orAsQOOS0JRhHAW,escape room,72,174213,0.884,0.653,0.00135,0.812,-7.653,0,0.0586,108.548,0.766
7ighctS1exCe8hJXTEkNen,boom bap,48,232493,0.57,0.962,0,0.0748,-1.581,0,0.421,170.634,0.754
5rb9QrpfcKFHM1EUbSIurX,atl hip hop,84,250373,0.894,0.791,0,0.0388,-4.699,1,0.112,105.018,0.583
6vC90OOjZR165Hw8CpsqEm,contemporary country,75,244797,0.562,0.683,0,0.107,-4.427,1,0.0296,132.003,0.385
31iqpzg1ZXLLgq0L5iIwLe,,69,218181,0.9,0.521,0,0.0951,-7.286,0,0.147,132.007,0.213
5tfKrLb6MnY7pnZm2nPElt,,9,156841,0.812,0.309,0.878,0.122,-14.841,1,0.0868,150.027,0.157
44d9ISArnS0NOcScTRyik3,,25,150758,0.685,0.487,0.911,0.108,-16.895,1,0.0816,77.507,0.539
6OqrJqDMu15AGJHJazg9Nr,dance pop,25,203064,0.702,0.825,0,0.0674,-3.787,0,0.0601,102.977,0.915
7o4gBbTM6UBLkOYPw9xMCz,rap,82,170232,0.928,0.341,0,0.162,-10.196,0,0.103,129.966,0.745
1fewSx2d5KIZ04wsooEBOz,hip hop,82,203266,0.901,0.464,1.71E-05,0.238,-9.789,0,0.0645,109.004,0.638
3NxFTRr0692mbC5hD0nEZD,chicago rap,67,128014,0.796,0.426,2.73E-05,0.0941,-13.207,1,0.285,150.043,0.649
4f80SteKqaB6M2JytEUrwT,hip hop,73,181714,0.498,0.0942,0,0.13,-18.713,1,0.126,139.218,0.299
55Am8neGJkdj2ADaM3aw5H,pop,88,208826,0.311,0.485,0,0.0726,-5.726,0,0.0365,77.355,0.225
4y4spB9m0Q6026KfkAvy9Q,canadian pop,88,149297,0.631,0.239,0,0.116,-7.071,0,0.0398,79.859,0.0927
3QGppKBPd9gHOgHJzRbVIw,hip hop,74,214363,0.569,0.865,0,0.312,-3.844,0,0.266,82.011,0.361
4Gt2kh3QbAGU6yquOWn4aW,electropop,77,146375,0.703,0.657,0,0.093,-5.363,1,0.0783,82.96,0.455
1IlJZCRthVEPlksVzj3JWY,detroit trap,66,173500,0.956,0.72,0,0.117,-2.73,0,0.173,127.943,0.282
71hBQ9qHsZU2M3vDF8MtaN,pop,25,148988,0.757,0.536,0,0.645,-6.818,1,0.0466,103.931,0.205
4HvE2E9rXJDcQhE4YfeNuG,art pop,68,200661,0.403,0.245,4.74E-05,0.119,-11.862,1,0.0569,128.333,0.148
1SySkCqhEG6Z68o2n07Bsr,canadian contemporary r&b,68,256551,0.606,0.786,9.46E-05,0.0725,-3.854,0,0.0366,99.969,0.525
7E2C5rBLpCKwQlhJPVFBRS,alabama rap,82,226220,0.575,0.609,0,0.105,-4.88,0,0.121,83.004,0.339
3w6f34fBUXOvuko0Ihq7he,dance pop,62,194746,0.496,0.502,0,0.0935,-7.696,1,0.052,78.042,0.144
5W3z7a1dBlERTBAye0murh,atl hip hop,65,259958,0.955,0.587,0,0.585,-5.894,0,0.32,111.975,0.901
4f9IfFvBFm7Gsf1IVEudyf,alt z,77,177440,0.642,0.392,0,0.352,-7.846,0,0.0372,138.065,0.0479
065J6YUGz8tN0A3TkRrWtP,chicago rap,55,178553,0.797,0.66,3.13E-06,0.201,-8.156,1,0.386,149.997,0.796
4Z5FyQlevoHoa5FsIVKZju,north carolina hip hop,80,122586,0.849,0.536,0,0.126,-7.307,1,0.349,141.964,0.308
54eUv9Q3D9MZuOGS5PSflp,contemporary country,71,184893,0.429,0.831,0,0.312,-5.108,1,0.0473,167.984,0.348
6HlE9t71z9DjGi7KqSyEpA,indie r&b,83,141223,0.711,0.592,0,0.156,-7.136,0,0.23,124.749,0.535
4DuUwzP4ALMqpquHU0ltAB,deep underground hip hop,83,156497,0.794,0.756,0,0.247,-7.16,0,0.136,123.066,0.775
5nWVyZaCwtfAkBnwDuXjBh,pop,53,144027,0.784,0.496,0,0.113,-5.746,1,0.0435,100.002,0.132
2gam98EZKrF9XuOkU13ApN,canadian latin,83,242293,0.808,0.97,6.13E-05,0.154,-6.098,0,0.0506,114.328,0.868
7igeByaBM0MgGsgXtNxDJ7,dance pop,41,172324,0.736,0.802,0,0.094,-4.759,1,0.0864,144.005,0.675
6IBcOGPsniK3Pso1wHIhew,contemporary country,83,232533,0.487,0.65,0,0.0933,-5.195,1,0.0253,151.964,0.456
5IUtvfNvOyVYZUa6AJFrnP,pop,85,143375,0.782,0.51,0,0.115,-5.724,0,0.0419,99.993,0.118
3zxAw8PaqpeGZ3Pakkxv3J,contemporary country,70,224986,0.522,0.659,0,0.102,-6.016,1,0.0304,141.996,0.355
7IWV29mryrqtO0JVgnPtfv,contemporary country,67,186106,0.598,0.846,0,0.113,-4.956,1,0.0355,144.04,0.328
0jcZ1uIHmvh6Is9T6hXOUk,contemporary country,67,190720,0.567,0.726,0,0.12,-4.705,1,0.0309,141.92,0.319
5psEZhQu6lukjhavJo4AbC,australian hip hop,81,126521,0.719,0.598,0,0.115,-6.254,1,0.077,142.592,0.303
3PwtBxiuJGVGHFfHjOjTpY,contemporary country,64,267306,0.52,0.929,1.56E-06,0.345,-4.592,1,0.0451,148.147,0.686
3MEruRteiUZXkStfTlZqRn,cali rap,79,189496,0.865,0.792,1.46E-05,0.107,-4.207,1,0.0677,101.985,0.562
0nYvjcSlCgjcwogQAwIwNp,contemporary country,74,194866,0.572,0.949,0.000195,0.163,-4.865,1,0.06,118.974,0.53
39umHdGKfpnjY4TFtnoQ51,brostep,76,165704,0.712,0.891,0,0.258,-2.76,0,0.0401,126.012,0.735
5Fhe63YOMZsGdB3CgCDuBi,contemporary country,74,225253,0.554,0.755,0,0.301,-6.04,1,0.0319,77.962,0.624
1psvnQxSDdIKTDM2Jm8QKt,pop,69,148927,0.771,0.526,0,0.663,-6.844,1,0.0718,104.036,0.182
7c2IApOeLTZfrB5dVScRUP,edm,63,197062,0.555,0.778,0,0.155,-3.829,1,0.0944,155.917,0.745
0KS2h61pHQ4WmOwruD7uxD,alternative r&b,76,223414,0.646,0.696,0,0.115,-6.505,1,0.065,81.336,0.18
7JwPn5JskUpU4hIYow171P,pop,46,160852,0.622,0.639,0,0.288,-6.536,0,0.143,149.997,0.653
3bfuN2UbSYYqCLG3cdweGf,contemporary country,68,204240,0.459,0.864,3.36E-06,0.314,-4.397,1,0.059,74.867,0.623
6IiCb4PCrDgqLuDWgHhFi7,complextro,70,186245,0.64,0.683,0,0.109,-4.309,1,0.0434,146.058,0.4
226le7T3p82reYWzsi9Hsz,contemporary country,73,180906,0.54,0.821,0,0.423,-3.789,1,0.0873,148.798,0.685
5C2ry6OWozoqrEDyBz7MOX,dance pop,48,145411,0.474,0.772,3.32E-06,0.183,-5.925,0,0.26,169.893,0.427
0SKbj3NTkGFS76OkFmAw0u,pop,58,153125,0.624,0.793,0,0.578,-5.711,0,0.0413,81.531,0.724
3aniWcwiiYKHpm3F5TdeKD,melodic metalcore,71,215003,0.497,0.916,0,0.36,-3.323,1,0.108,96.051,0.401
0NmuYnjETG3u3qx0OmEJev,dance pop,74,195962,0.707,0.689,0,0.383,-7.097,0,0.0387,119.987,0.41
2h4fQzNmlhTrqJmwpGus0N,contemporary country,66,204640,0.493,0.772,3.20E-06,0.107,-5.875,1,0.0452,140.996,0.472
6rSMzTFlWhwMRATElojc2z,pop,54,149399,0.813,0.553,0,0.234,-7.198,0,0.1,155.022,0.838
38gbVnKWI8xEd7AnqS9aiZ,contemporary country,68,196320,0.62,0.443,0,0.108,-7.984,1,0.028,141.984,0.339
1qUIg2DIRjuSFLBzwZ4QyE,contemporary country,64,208880,0.499,0.85,0,0.226,-5.372,1,0.0808,156.964,0.563
698eQRku24PIYPQPHItKlA,contemporary country,77,183160,0.533,0.907,0,0.386,-3.793,1,0.0406,150.99,0.7
273TiTHLlHSRe5zrzs7wvD,contemporary country,67,171920,0.593,0.805,0,0.226,-4.892,1,0.0347,103.949,0.848
0wovagMoJqtU8LUvDQnewu,contemporary country,65,219920,0.531,0.813,0,0.359,-5.517,1,0.0327,154.134,0.79
4bMQRUKsiELewtb3tzdFQn,pop,54,161995,0.794,0.683,0,0.47,-6.842,1,0.262,154.109,0.495
1RSzyxqtIO4yX3EyiV4zT5,,53,123480,0.714,0.609,0,0.126,-7.683,0,0.17,140.206,0.778
0MF5QHFzTUM2dYm6J7Vngt,alt z,48,216880,0.639,0.526,2.43E-05,0.25,-6.697,1,0.0256,130.033,0.488
5NORWMFC27ywGSZxi8uquP,folk-pop,81,160097,0.664,0.573,0.000363,0.0857,-6.519,1,0.0277,76.023,0.566
3apeXzypBMnUfYcZYNX6DH,k-pop,68,205493,0.657,0.88,0,0.463,-3.672,0,0.102,150.084,0.769
2f0pn9DkEJwAzXApnFh5cr,indie cafe pop,81,219801,0.52,0.903,0,0.254,-5.497,1,0.042,74.988,0.652
6juLaduD4STCUDWT0AYun4,k-pop girl group,77,217088,0.66,0.787,0,0.323,-4.592,0,0.032,142.018,0.199
3S2R0EVwBSAVMd5UMgKTL0,pop,68,357266,0.773,0.859,0.00018,0.914,-4.913,1,0.0747,118.458,0.813
0xxZY5C9xxij3D1HkzbnfC,halloween,50,192040,0.541,0.504,0,0.421,-14.191,0,0.457,68.482,0.707
6thXB4RmajS4oZPNiBAKy0,disco,41,239133,0.778,0.719,0.0262,0.297,-9.698,1,0.0345,115.4,0.729
6Im9k8u9iIzKMrmV7BWtlF,dance pop,92,173710,0.83,0.585,0,0.248,-6.476,1,0.094,109.978,0.485
35mvY5S1H3J2QZyna3TFe0,dance pop,93,172324,0.737,0.802,0,0.0931,-4.771,1,0.0878,144.015,0.682
5GkQIP5mWPi4KZLLXeuFTT,dance pop,82,167989,0.789,0.742,0,0.166,-5.664,0,0.0652,116.965,0.661
0K2UmT0JOcEaLssWda2703,dance pop,65,239949,0.555,0.523,0,0.402,-7.289,1,0.0666,100.57,0.389
3ko9jEHNt4O5fjKN65ULJp,dance pop,69,157710,0.499,0.462,0,0.0946,-5.308,1,0.0312,127.698,0.599
7Dx9Z6Aon1qPS2N0rHSWTe,dance pop,74,149900,0.719,0.607,0,0.125,-5.156,1,0.165,128.006,0.464
0sci7ppTZFm4mjcH3nu8yO,dance pop,74,200732,0.772,0.506,1.10E-05,0.182,-6.558,0,0.139,127.894,0.456
14gkWVFMwdxBMyqBw1wmIg,dance pop,73,208457,0.552,0.599,0,0.0986,-5.75,0,0.0404,161.884,0.0916
2IKJtXeR5UsaUjZB46fTOK,dance pop,69,183874,0.739,0.516,0,0.151,-7.154,1,0.0539,120.109,0.434
1bj8x3ERN9gSc2NfJIpc76,dance pop,70,201882,0.474,0.533,0,0.101,-5.648,0,0.0559,131.762,0.165
6u7gmPOz7pzzaeR9xSBpsR,dance pop,69,158436,0.686,0.526,7.75E-06,0.144,-6.842,1,0.0374,92.013,0.372
1whfVLMKWqAX3uk97VXsNN,dance pop,67,132278,0.688,0.455,0,0.0794,-8.632,0,0.199,87.865,0.557
6NYtLvyThMT0oALFdJFdzq,dance pop,68,179860,0.688,0.573,0,0.0749,-5.03,0,0.208,110.034,0.553
0q85C1JiECyYIQthz1posA,dance pop,70,146958,0.624,0.672,0,0.155,-5.334,1,0.106,159.852,0.26
47EiUVwUp4C9fGccaPuUCS,latin,93,205090,0.731,0.573,5.22E-05,0.113,-10.059,0,0.0544,109.928,0.145
6BfdcIPOdGPMxlLKhgDW4f,melodic rap,56,173846,0.345,0.749,0,0.187,-6.065,0,0.163,154.984,0.613
2PI3qpTqYowwMzOSQRuj73,melodic rap,72,152920,0.729,0.503,0,0.123,-8.229,1,0.081,134.927,0.152
00R0fEFZGb5hyTgF1nrRCq,east coast hip hop,66,248810,0.6,0.887,0,0.68,-4.345,1,0.311,77.896,0.681
7FullO2NDkyvxLuxYVKINa,melodic rap,72,283285,0.443,0.536,4.24E-05,0.1,-8.187,0,0.0378,121.967,0.0391
76ewbswjlIrXnVhNoqFMxE,melodic rap,57,156923,0.73,0.535,7.36E-05,0.163,-9.028,1,0.0436,110.012,0.555
6w4PV16oMh5I6ZOCvig0hK,chicago drill,69,169330,0.813,0.57,0,0.0982,-8.409,0,0.265,109.07,0.676
2pNvbWiUfMBd3tclWIZs3k,melodic rap,54,176470,0.462,0.475,0.446,0.12,-7.934,0,0.0745,135.943,0.191
34QqRRQrVDhLiWHhUVJtbr,melodic rap,57,161743,0.632,0.644,1.81E-05,0.17,-5.999,1,0.0454,86.007,0.112
3bAzFi7wGuOXJdgOYyFDSW,brooklyn drill,74,195648,0.848,0.457,0,0.115,-10.118,1,0.293,100.018,0.227
6EudabsFkMkxL9ZDVDqn0W,melodic rap,56,217586,0.618,0.4,0,0.738,-9.776,1,0.0734,75.047,0.133
1ikNTTRcnmMOTDpespZsQ7,melodic rap,59,101353,0.735,0.662,0,0.153,-7.862,1,0.05,87.999,0.124
1ABS9lKaZ1uXkXCqr9zFO7,dance pop,68,207528,0.666,0.726,0,0.0892,-2.998,1,0.0262,128.044,0.468
5fODPNr5c8XIL9ScucXwiv,melodic rap,52,157709,0.739,0.325,0,0.124,-8.934,1,0.162,73.002,0.139
5WqQhk76AHhb1u0Q6xg3li,melodic rap,58,155154,0.679,0.57,0,0.578,-6.079,1,0.0949,150.112,0.369
1hJIbOjWpid6LtnozHmzRS,dance pop,77,213869,0.637,0.666,0,0.108,-6.773,0,0.0494,104.02,0.529
0yURuYmnz9tl4K04e5Y6aQ,halloween,21,196560,0.569,0.508,0,0.145,-12.823,1,0.0502,167.624,0.647
448NZbOggCHtUy5ThaMKJN,melodic rap,54,204850,0.652,0.566,0,0.109,-6.73,0,0.0862,133.941,0.374
7Ajwmzgjhad3UlvIGExkPz,melodic rap,57,126131,0.65,0.52,0,0.169,-6.371,1,0.0737,136.895,0.38
3F1P0QzdXtBz0MXy7KIO5w,dance pop,73,156910,0.868,0.693,0.00399,0.106,-7.052,0,0.181,114.999,0.396
2ty0YVQr5yj8QoVYngT7N3,melodic rap,54,174653,0.513,0.498,1.11E-05,0.305,-10.424,1,0.322,110.007,0.0496
7MTo8Z4bCecvMsxrSJCHNw,melodic rap,58,258006,0.718,0.643,0,0.124,-6.939,0,0.216,156.039,0.469
25wHU4b0ppWbo5xCJWdxLG,melodic rap,54,143195,0.42,0.419,0,0.486,-9.189,0,0.0485,125.153,0.11
5IOePNRZLC0Np1zw3UooSv,melodic rap,50,137600,0.695,0.669,0,0.544,-7.144,0,0.387,150.407,0.447
0NzH3fU6dpigJZCu1lP4lz,melodic rap,54,201381,0.768,0.646,7.82E-06,0.218,-7.436,0,0.102,143.047,0.598
4wmZtoif8SGm7PDqgKrEXr,alternative hip hop,73,104911,0.813,0.557,0,0.128,-6.655,0,0.133,83.012,0.764
2zYzyRzz6pRmhPzyfMEC8s,australian rock,85,208400,0.574,0.913,0.00158,0.156,-4.793,0,0.133,115.728,0.423
5mZb9Kbl0uWhIS6RW47IHC,melodic rap,57,180021,0.4,0.676,2.27E-05,0.32,-7.118,0,0.0927,170.148,0.354
5QTxFnGygVM4jFQiBovmRo,album rock,77,308120,0.333,0.927,0.000208,0.297,-8.55,0,0.0733,141.466,0.385
7E1jVNoWuemqUryI4FxsVD,dance pop,71,239949,0.411,0.522,0,0.398,-7.295,1,0.0981,88.332,0.382
3UoULw70kMsiVXxW0L3A33,dance pop,83,201882,0.487,0.534,0,0.1,-5.664,0,0.0555,131.798,0.173
513JwqDfENCJ0Woi0T42qy,,25,234213,0.771,0.639,3.63E-05,0.122,-6.49,0,0.0292,124.102,0.901
30VrBsh1STRBoIrhQOAwzK,barbadian pop,65,238573,0.703,0.813,0,0.219,-4.517,0,0.0574,124.904,0.717
1h2xVEoJORqrg71HocgqXd,adult standards,77,245493,0.633,0.634,0.0064,0.0385,-12.115,1,0.0725,100.499,0.872
2aRjuScpka878tUWOsLYpQ,gangster rap,35,294826,0.722,0.486,0,0.111,-17.081,1,0.128,170.626,0.625
4WFeJTXNHIS2wURtwlAkhu,hollywood,60,199366,0.387,0.665,0.00167,0.092,-11.323,0,0.225,174.896,0.541
1eyzqe2QqGZUmfcPZtrIyt,french shoegaze,74,241440,0.526,0.712,0,0.179,-6.525,0,0.0356,105.009,0.32
0wQy2OO7jKjm0OOmA7gv3f,pop,62,311440,0.775,0.852,2.35E-05,0.823,-4.813,1,0.0528,118.561,0.836
6kotXaSQaGYxE62hVpdHWu,classic rock,70,209466,0.75,0.62,0.0135,0.0612,-8.72,1,0.0257,103.538,0.93
0kwuKfWntoGh0EWyYb7Mpf,horror synth,61,67520,0.352,0.551,0.902,0.167,-16.545,0,0.0362,168.022,0.103
6GmL39a9OazWtyMkAbJz7v,halloween,48,191506,0.66,0.542,0,0.346,-13.511,0,0.237,140.621,0.592
3sLhMSePzxSrmxluIqeoAZ,blues,52,144866,0.733,0.399,0.0254,0.0766,-12.086,0,0.094,173.781,0.9
3tNE4i6TBqMdyTZxHDAn9B,dance pop,37,187436,0.72,0.706,0,0.166,-4.719,1,0.0473,133.002,0.62
7uHO4AmKtyGa5v5fsElGoC,hi-nrg,58,199666,0.567,0.943,0.0965,0.544,-7.992,0,0.0387,128.207,0.965
4YMQXzscifAREG0a7KNGhB,blues rock,67,196466,0.489,0.349,0.0789,0.0866,-14.295,0,0.0323,124.348,0.622
7swocJUCUWTCiRUAU9oerC,classic soundtrack,51,175333,0.636,0.466,0.942,0.156,-15.534,1,0.0317,136.206,0.296
2IZZqH4K02UIYg5EohpNHF,irish rock,82,306426,0.307,0.635,0.00483,0.366,-8.957,1,0.0339,166.973,0.304
1Ud6moTC0KyXMq1Oxfien0,british invasion,76,378146,0.702,0.668,0,0.0588,-9.237,1,0.214,116.063,0.561
6I9VzXrHxO9rA9A5euc8Ak,dance pop,83,198800,0.774,0.838,0.025,0.242,-3.914,0,0.114,143.04,0.924
1TfqLAPs4K3s2rJMoCokcS,art rock,83,216933,0.692,0.711,0,0.12,-7.498,0,0.0317,125.135,0.875
39lSeqnyjZJejRuaREfyLL,dance rock,74,220626,0.691,0.812,1.16E-06,0.299,-7.772,1,0.0558,127.568,0.685
2KUL1Ix9grxAWvIAft9EWL,alternative metal,54,202333,0.482,0.949,8.85E-05,0.0942,-6.359,0,0.192,168.181,0.327
1sUdq3kWa9dJXHu3eYOUll,soft rock,62,125624,0.772,0.788,0.000583,0.353,-5.414,0,0.0619,127.91,0.574
23V08GxMeaZNSf8Gy6KF6t,soft rock,52,127626,0.806,0.447,3.70E-06,0.335,-10.181,1,0.0461,77.033,0.914
0hnHoQbEQOL4YUZ4SO6xbe,disney,50,206675,0.56,0.826,0,0.487,-5.866,0,0.0976,141.974,0.492
1i6N76fftMZhijOzFQ5ZtL,art punk,75,261413,0.721,0.521,0.00545,0.127,-8.123,1,0.0613,123.118,0.942
0bYg9bo50gSsH3LtXe2SQn,dance pop,71,241106,0.336,0.627,0,0.0708,-7.463,1,0.0384,150.273,0.35
2EjXfH91m7f8HiJN1yQg97,adult standards,64,126266,0.589,0.472,0,0.505,-8.749,1,0.0502,67.196,0.898
2FRnf9qhLbvw8fu4IBXx78,disco,66,262960,0.735,0.478,2.48E-06,0.355,-12.472,1,0.0293,107.682,0.947
3hBXvHLlTHvnbwrPbeoyAj,adult standards,51,130973,0.754,0.424,0,0.0652,-8.463,1,0.0363,119.705,0.806
0lLdorYw7lVrJydTINhWdI,adult standards,46,206639,0.339,0.214,7.47E-06,0.341,-11.714,1,0.0375,94.775,0.363
1IcR6RlgvDczfvoWJSSY2A,adult standards,40,151000,0.234,0.526,2.34E-06,0.122,-11.656,1,0.0411,201.739,0.649
0lizgQ7Qw35od7CYaoMBZb,dance pop,69,204093,0.525,0.621,0,0.294,-7.364,1,0.116,191.9,0.591
0AUyNF6iFxMNQsNx2nhtrw,alt z,82,216720,0.51,0.882,0.00206,0.0764,-5.659,0,0.159,154.029,0.653
5NOUjBikzECEJyZMTxtErD,chicago rap,74,202413,0.831,0.62,0,0.119,-8.397,0,0.338,133.17,0.568
6k0DJqW2v2e4809Z1zN0YU,cali rap,57,226640,0.8,0.51,0,0.259,-7.201,1,0.497,96.69,0.146
0GzuHFG4Ql6DoyxFRnIk3F,latin,84,200481,0.766,0.788,5.81E-06,0.142,-3.128,0,0.312,179.984,0.609
3qgPpwtuRu5oP8EtFSj8HE,australian hip hop,76,126521,0.719,0.598,0,0.115,-6.254,1,0.077,142.592,0.303
6FuGJB290AQMAHTfjOYVaK,cali rap,83,192745,0.721,0.745,1.24E-06,0.372,-3.508,0,0.0366,90.988,0.699
0bMyxvtbPa7HFemLjzw0xX,canadian hip hop,68,151481,0.917,0.529,0,0.0884,-3.785,0,0.101,122,0.289
13EW51DKru044OJDJ9Bm8o,australian hip hop,81,153147,0.779,0.642,0,0.2,-6.321,0,0.116,82.363,0.388
5nujrmhLynf4yMoMtj8AQF,dance pop,89,203064,0.702,0.825,0,0.0674,-3.787,0,0.0601,102.977,0.915
5iZ5wjTTxSIv8Cfrhj6Jla,atl hip hop,70,171165,0.755,0.81,0,0.382,-4.061,0,0.235,101.93,0.297
3QCU8BT0zDS9LPVfEhRFEE,australian hip hop,80,151704,0.762,0.426,0,0.0858,-6.865,1,0.113,167.827,0.582
7fEoXCZTZFosUFvFQg1BmW,chicago rap,79,196179,0.82,0.592,4.71E-06,0.121,-7.002,1,0.29,159.98,0.4
0DYNL4xbYWgNzppUamtyR4,australian hip hop,82,144860,0.721,0.632,0,0.291,-6.695,0,0.0358,92.057,0.296
27OeeYzk6klgBh83TSvGMA,australian hip hop,95,161384,0.662,0.413,0,0.134,-7.357,1,0.0299,93.005,0.467
11ajcVj3qSyyMPUpTJUP3y,alternative metal,70,307644,0.432,0.886,4.74E-05,0.338,-3.991,1,0.0341,76.04,0.248
33QXHN1SzNgHIRPr7qYknV,australian hip hop,72,133723,0.747,0.487,0,0.36,-7.064,1,0.125,92.978,0.248
1yP6g2Ka4CisR3i2cuIcjK,australian hip hop,74,139040,0.523,0.609,0,0.14,-7.802,1,0.191,154.051,0.374
4x3mum2YGHtIBrgUKiNt4F,canadian hip hop,74,184619,0.852,0.674,0,0.126,-4.166,1,0.211,130.085,0.584
3Sg3bOiD0kE4D5DcXk48Ds,alternative metal,65,155286,0.566,0.996,7.21E-05,0.311,-2.086,0,0.213,102.944,0.0977
1U6Qqq2JQzOWoHYqtG7pYO,canadian hip hop,65,145121,0.853,0.502,0,0.144,-7.187,1,0.105,129.02,0.3
5vGLcdRuSbUhD8ScwsGSdA,,90,123262,0.719,0.648,0,0.127,-7.6,0,0.125,140.201,0.66
4GbfUgXhZxY43dYyKhsfwC,atl hip hop,61,190560,0.937,0.648,0,0.18,-6.047,0,0.0655,135.895,0.631
0YFwNNWeRQhOi6p17jTCzp,canadian hip hop,59,159003,0.791,0.769,0,0.141,-5.134,0,0.113,159.951,0.558
2ShRJbppDksFugwquBFyjx,,35,64458,0.593,0.312,0.0856,0.153,-12.735,1,0.0405,109.9,0.0354
5i0eJv1DzuyhaYnro4wTKg,chicago rap,64,146751,0.833,0.496,1.99E-05,0.126,-8.827,1,0.436,156.932,0.148
23TwR29GSeJBfXnXhmDlwR,chicago rap,73,191399,0.729,0.73,4.33E-05,0.118,-5.14,0,0.261,156.953,0.41
2MBjMrecld1TgdzCSVouEW,memphis hip hop,61,221053,0.452,0.748,0,0.0422,-7.858,0,0.302,173.722,0.586
5zj8WNkBrEzlI5FKeYV4ol,latin,81,216746,0.665,0.697,1.39E-05,0.599,-4.819,0,0.154,94.053,0.556
2dVZ1zcM2BYvXaQYTuIjZM,canadian hip hop,56,157242,0.946,0.644,0,0.108,-5.225,0,0.0653,116.028,0.5
4g27tVPyGHi38dczFoJZZy,chicago rap,69,144786,0.793,0.462,0,0.191,-7.495,0,0.119,145.962,0.356
6FKbgWZ7KgpSk7tvFP7eEc,chicago rap,65,218000,0.798,0.673,0,0.126,-5.628,1,0.289,141.12,0.405
3nAp4IvdMPPWEH9uuXFFV5,dance pop,60,229640,0.509,0.812,1.99E-05,0.214,-5.438,1,0.0537,159.876,0.689
7CCCX50zGHMTuHsyKQy03l,sad rap,28,180121,0.979,0.41,3.42E-05,0.205,-11.056,0,0.112,119.971,0.74
6Pgmqg15yVexuOgtzuxwoX,sad rap,85,180138,0.98,0.413,7.95E-05,0.17,-11.052,0,0.101,119.993,0.764
7Cw3yXDA8Uui37SI5FFaA7,contemporary country,64,170372,0.355,0.706,0,0.264,-6.164,1,0.0309,174.005,0.523
